pid,composition,lml,white_added,second_exception
591,l*r*p,-1091.89144184,False,False
592,l,-565.515131995,False,False
592,p,-568.776718648,False,False
592,r,812.015866284,False,False
592,l+r,811.44020707,False,False
592,l+p,-521.316551505,False,False
592,p+r,795.936424431,False,False
592,l*r,-568.776700684,False,False
592,l*p,-568.776616177,False,False
592,p*r,790.648919295,False,False
592,l+r+p,-522.00196944,False,False
592,l+r*p,861.55589611,False,False
592,l*r+p,-568.776714091,False,False
592,l*p+r,37.5298671983,True,False
592,l*r*p,-568.776700673,False,False
593,l,-557.949020691,False,False
593,p,-558.264680084,False,False
593,r,684.465945046,False,False
593,l+r,684.705337414,False,False
593,l+p,-545.663427227,False,False
593,p+r,-558.264677287,False,False
593,l*r,-558.264667491,False,False
593,l*p,-1198.38053163,True,True
593,p*r,735.514429272,False,False
593,l+r+p,-402.786349459,False,False
593,l+r*p,735.780308014,False,False
593,l*r+p,-558.26468092,False,False
593,l*p+r,68.7562661377,False,False
593,l*r*p,-558.264667402,False,False
594,l,-1187.19985319,False,False
594,p,-1187.1829814,False,False
594,r,8.68499585212,False,False
594,l+r,-117.210801398,True,False
594,l+p,-1187.19985328,False,False
594,p+r,10.4760787939,False,False
594,l*r,-127.141675469,True,False
594,l*p,-181.369807819,True,False
594,p*r,54.5222350295,False,False
594,l+r+p,-117.210801404,True,False
594,l+r*p,54.4188806459,False,False
594,l*r+p,-1241.87168073,False,False
594,l*p+r,-119.439477912,False,False
594,l*r*p,32.4043257512,False,False
595,l,-544.804938691,False,False
595,p,-543.307729382,False,False
595,r,388.037701001,False,False
595,l+r,-43.1778792816,True,False
595,l+p,-544.804938939,False,False
595,p+r,388.037691611,False,False
595,l*r,-543.307715385,False,False
595,l*p,-543.307723268,False,False
595,p*r,255.162386411,False,False
595,l+r+p,387.201216668,False,False
595,l+r*p,423.75866653,False,False
595,l*r+p,-525.14290543,False,False
595,l*p+r,-537.112347779,False,False
595,l*r*p,-543.307713949,False,False
596,l,-700.953279038,False,False
596,p,-652.256427922,False,False
596,r,199.073571017,False,False
596,l+r,-104.662960502,True,False
596,l+p,-700.229476074,False,False
596,p+r,199.073295876,False,False
596,l*r,-1670.18790461,True,True
596,l*p,-420.198541503,False,False
596,p*r,249.336122954,False,False
596,l+r+p,197.536192261,False,False
596,l+r*p,-100.306576964,True,False
596,l*r+p,-684.668921672,False,False
596,l*p+r,-667.995853938,True,False
596,l*r*p,205.91714009,False,False
597,l,-1490.39279444,False,False
597,p,-1490.42321246,False,False
597,r,-917.635116203,False,False
597,l+r,-916.852210254,False,False
597,l+p,-1385.72307797,False,False
597,p+r,-917.63511622,False,False
597,l*r,-1532.56060371,False,False
597,l*p,-1469.63642389,False,False
597,p*r,-951.3657159,False,False
597,l+r+p,-1206.29697704,False,False
597,l+r*p,-945.433209132,False,False
597,l*r+p,-913.735354784,False,False
597,l*p+r,-1000.1617066,True,False
597,l*r*p,-862.066983129,False,False
598,l,-445.943759363,False,False
598,p,-336.0850668,False,False
598,r,579.650235471,False,False
598,l+r,578.543355087,False,False
598,l+p,-439.552262774,False,False
598,p+r,-335.377896184,False,False
598,l*r,-445.252372537,False,False
598,l*p,257.220425961,False,False
598,p*r,640.577561995,False,False
598,l+r+p,599.844893079,False,False
598,l+r*p,629.374931702,False,False
598,l*r+p,-281.407830555,False,False
598,l*p+r,-205.817710537,True,False
598,l*r*p,-445.252375248,False,False
599,l,-384.91778608,False,False
599,p,710.582066135,False,False
599,r,713.669327653,False,False
599,l+r,712.419182905,False,False
599,l+p,-307.965239669,False,False
599,p+r,627.82416435,False,False
599,l*r,-386.66570031,False,False
599,l*p,-21.9763210977,True,False
599,p*r,769.468996369,False,False
599,l+r+p,-148.933143837,False,False
599,l+r*p,768.318693599,False,False
599,l*r+p,-295.369941531,False,False
599,l*p+r,695.604424436,False,False
599,l*r*p,-386.665703517,False,False
600,l,-1145.12097844,False,False
600,p,-1152.67760095,False,False
600,r,-191.229619885,False,False
600,l+r,-188.863055241,False,False
600,l+p,-1022.69394768,False,False
600,p+r,-191.229622375,False,False
600,l*r,-188.502899385,False,False
600,l*p,-1034.50102975,False,False
600,p*r,-118.163269911,False,False
600,l+r+p,-154.608306016,False,False
600,l+r*p,-107.984844291,False,False
600,l*r+p,-739.158980427,False,False
600,l*p+r,-395.868588302,True,False
600,l*r*p,-98.2669060858,False,False
601,l,-487.592859016,False,False
601,p,-486.177723476,False,False
601,r,564.092107558,False,False
601,l+r,531.744993299,False,False
601,l+p,-487.592830743,False,False
601,p+r,-486.21383911,False,False
601,l*r,-486.177682174,False,False
601,l*p,-486.177686135,False,False
601,p*r,494.177409093,False,False
601,l+r+p,563.689894929,False,False
601,l+r*p,16.9967044177,True,False
601,l*r+p,-435.696031648,False,False
601,l*p+r,-422.515053859,False,False
601,l*r*p,-486.177681554,False,False
602,l,-673.570355386,False,False
602,p,-672.789394008,False,False
602,r,299.931128332,False,False
602,l+r,-85.6431779927,True,False
602,l+p,-673.462555198,False,False
602,p+r,-636.599973548,False,False
602,l*r,-101.616858179,True,False
602,l*p,-672.789374306,False,False
602,p*r,330.568693202,False,False
602,l+r+p,-499.771339852,False,False
602,l+r*p,-82.0012659109,True,False
602,l*r+p,-643.90707156,True,False
602,l*p+r,-662.846052077,False,False
602,l*r*p,305.314020476,False,False
603,l,-1530.91106495,False,False
603,p,-1530.9096998,False,False
603,r,-888.304038937,False,False
603,l+r,-888.304254359,False,False
603,l+p,-1530.90954056,False,False
603,p+r,-1319.29542617,False,False
603,l*r,-1551.1775866,False,False
603,l*p,-1530.90970268,False,False
603,p*r,-928.180262016,False,False
603,l+r+p,-888.304254354,True,False
603,l+r*p,-912.074701914,False,False
603,l*r+p,-1551.16243711,False,False
603,l*p+r,-1373.91155026,True,False
603,l*r*p,-1551.17758422,False,False
604,l,-509.397381992,False,False
604,p,-509.411162891,False,False
604,r,494.689110583,False,False
604,l+r,493.826301935,False,False
604,l+p,-492.410126187,True,False
604,p+r,494.689105514,False,False
604,l*r,-509.411149143,False,False
604,l*p,-21.438285628,True,False
604,p*r,335.794120182,False,False
604,l+r+p,-488.629950929,False,False
604,l+r*p,543.851061871,False,False
604,l*r+p,-460.475398498,False,False
604,l*p+r,-472.497391787,True,False
604,l*r*p,-509.411144811,False,False
605,l,-559.738682751,False,False
605,p,-561.6576182,False,False
605,r,552.53624632,False,False
605,l+r,552.081390231,False,False
605,l+p,-531.580585967,False,False
605,p+r,28.1716549267,True,False
605,l*r,-561.657605249,False,False
605,l*p,-559.543561432,True,False
605,p*r,511.142149533,False,False
605,l+r+p,-476.994652933,False,False
605,l+r*p,627.265419586,False,False
605,l*r+p,-561.657618243,False,False
605,l*p+r,-172.375052481,False,False
605,l*r*p,-561.657606065,False,False
606,l,-1106.10638479,False,False
606,p,-1106.11676321,False,False
606,r,-241.304402841,False,False
606,l+r,-241.323259916,False,False
606,l+p,-1106.10638483,True,False
606,p+r,-239.345548586,False,False
606,l*r,-308.165043001,True,False
606,l*p,-911.233427889,False,False
606,p*r,-165.04626779,False,False
606,l+r+p,-298.029451649,True,False
606,l+r*p,-165.056661804,False,False
606,l*r+p,-728.255870878,False,False
606,l*p+r,-1082.32631467,False,False
606,l*r*p,-266.522894573,True,False
607,l,-278.325825944,False,False
607,p,676.0148282,False,False
607,r,676.002535801,False,False
607,l+r,674.287979609,False,False
607,l+p,-278.32587682,False,False
607,p+r,52.9299119597,True,False
607,l*r,-276.069574538,False,False
607,l*p,-283.897330713,True,False
607,p*r,747.378328476,False,False
607,l+r+p,-75.8015124259,False,False
607,l+r*p,51.9291306788,True,False
607,l*r+p,-68.924225204,False,False
607,l*p+r,-128.251038868,False,False
607,l*r*p,-276.069581762,False,False
608,l,-744.663507432,False,False
608,p,-744.968643962,False,False
608,r,257.897250133,False,False
608,l+r,-96.3876972914,True,False
608,l+p,-737.625443965,False,False
608,p+r,-715.193037941,False,False
608,l*r,-113.817163252,True,False
608,l*p,-635.221530038,False,False
608,p*r,291.056056545,False,False
608,l+r+p,-372.700641989,False,False
608,l+r*p,301.216282792,False,False
608,l*r+p,-390.895608607,False,False
608,l*p+r,-729.831812355,False,False
608,l*r*p,-112.725464543,True,False
609,l,-1692.66177334,False,False
609,p,-1692.69638346,False,False
609,r,-1253.63996645,False,False
609,l+r,-1253.75885226,True,False
609,l+p,-1335.77399806,False,False
609,p+r,-1253.63986673,False,False
609,l*r,-922.510825231,False,False
609,l*p,-1692.65937024,False,False
609,p*r,-934.904254451,False,False
609,l+r+p,-1253.51454698,False,False
609,l+r*p,-932.326368496,False,False
609,l*r+p,-1771.09665343,False,False
609,l*p+r,-1306.23768061,False,False
609,l*r*p,-1771.12262165,False,False
610,l,-629.867464579,False,False
610,p,-629.427867294,False,False
610,r,198.821131103,False,False
610,l+r,-81.9631110661,True,False
610,l+p,-624.244149714,False,False
610,p+r,198.821129019,False,False
610,l*r,172.655266154,False,False
610,l*p,-477.634495767,False,False
610,p*r,266.191417835,False,False
610,l+r+p,296.543706133,False,False
610,l+r*p,265.922509093,False,False
610,l*r+p,-605.104839334,False,False
610,l*p+r,-527.455529916,False,False
610,l*r*p,-629.427861289,False,False
611,l,-429.026529849,False,False
611,p,-436.416483273,False,False
611,r,675.13337181,False,False
611,l+r,677.087555313,False,False
611,l+p,-185.151972951,False,False
611,p+r,677.783413745,False,False
611,l*r,-436.416439431,False,False
611,l*p,-428.773859787,False,False
611,p*r,731.176277794,False,False
611,l+r+p,385.35611151,False,False
611,l+r*p,732.41766383,False,False
611,l*r+p,43.2141851913,True,False
611,l*p+r,429.781327847,False,False
611,l*r*p,-436.416447128,False,False
612,l,-1250.11329679,False,False
612,p,-1260.73741672,False,False
612,r,173.30682288,False,False
612,l+r,206.425191023,False,False
612,l+p,187.039254964,False,False
612,p+r,-78.3210042733,True,False
612,l*r,-1340.90115856,False,False
612,l*p,-358.799270415,True,False
612,p*r,277.633991245,False,False
612,l+r+p,-889.016276459,True,False
612,l+r*p,272.823337426,False,False
612,l*r+p,-572.405011843,False,False
612,l*p+r,-1607.11419734,False,False
612,l*r*p,-70.5881806716,True,False
613,l,-529.351123491,False,False
613,p,-528.898723385,False,False
613,r,553.675782062,False,False
613,l+r,553.013689941,False,False
613,l+p,-322.844733429,False,False
613,p+r,553.67048664,False,False
613,l*r,-528.898705732,False,False
613,l*p,-47.3096725426,True,False
613,p*r,632.380404231,False,False
613,l+r+p,548.612130029,False,False
613,l+r*p,28.1661957007,True,False
613,l*r+p,-322.203713172,False,False
613,l*p+r,-333.462307653,False,False
613,l*r*p,-528.898707794,False,False
614,l,-668.800934474,False,False
614,p,-667.887637278,False,False
614,r,322.19992858,False,False
614,l+r,-20.469579562,True,False
614,l+p,-585.074142218,False,False
614,p+r,322.19992869,False,False
614,l*r,304.328690153,False,False
614,l*p,-619.111544671,False,False
614,p*r,396.353670294,False,False
614,l+r+p,321.730163366,False,False
614,l+r*p,-17.3527308748,True,False
614,l*r+p,-667.887629741,False,False
614,l*p+r,-519.587067028,True,False
614,l*r*p,-1670.18435846,True,True
615,l,-1579.14486871,False,False
615,p,-1579.15680691,False,False
615,r,-425.917716317,False,False
615,l+r,-425.91720063,False,False
615,l+p,-1485.93396939,False,False
615,p+r,-425.91771932,False,False
615,l*r,-457.602499538,True,False
615,l*p,-10423604.7858,True,True
615,p*r,-874.77904405,False,False
615,l+r+p,-1063.83268666,True,False
615,l+r*p,-368.790029007,True,False
615,l*r+p,-441.154151042,True,False
615,l*p+r,-945.35834206,True,False
615,l*r*p,-398.10553992,False,False
616,l,-552.165098004,False,False
616,p,-555.885570628,False,False
616,r,559.878722219,False,False
616,l+r,561.505934235,False,False
616,l+p,-226.156675162,False,False
616,p+r,559.898986187,False,False
616,l*r,-559.099127616,False,False
616,l*p,-552.156168772,False,False
616,p*r,19.6949060161,True,False
616,l+r+p,-265.956515462,False,False
616,l+r*p,19.3322124666,True,False
616,l*r+p,-559.099139158,False,False
616,l*p+r,-552.156512604,False,False
616,l*r*p,-559.099129285,False,False
617,l,-505.188582729,False,False
617,p,-512.108307621,False,False
617,r,781.11267179,False,False
617,l+r,781.878309278,False,False
617,l+p,-298.586431152,False,False
617,p+r,781.110291951,False,False
617,l*r,-512.108294796,False,False
617,l*p,-512.108038529,False,False
617,p*r,840.961500461,False,False
617,l+r+p,680.019416809,False,False
617,l+r*p,839.974805548,False,False
617,l*r+p,779.037418789,False,False
617,l*p+r,780.90307688,False,False
617,l*r*p,-512.108289441,False,False
618,l,-1148.71211648,False,False
618,p,-1149.01119837,False,False
618,r,-307.421440946,False,False
618,l+r,-307.396769736,False,False
618,l+p,-336.727517671,True,False
618,p+r,-307.421452859,False,False
618,l*r,-306.397558734,False,False
618,l*p,-1146.02582114,False,False
618,p*r,-211.874724202,False,False
618,l+r+p,-307.39677015,False,False
618,l+r*p,-211.811337771,False,False
618,l*r+p,-231.148713634,True,False
618,l*p+r,-304.858038627,False,False
618,l*r*p,-1157.56304197,False,False
619,l,-509.542723102,False,False
619,p,-508.522514074,False,False
619,r,502.212396966,False,False
619,l+r,501.922266257,False,False
619,l+p,-506.37512759,False,False
619,p+r,510.092526161,False,False
619,l*r,-508.52249691,False,False
619,l*p,-471.318280994,True,False
619,p*r,356.882483225,False,False
619,l+r+p,-466.888736612,True,False
619,l+r*p,557.709185309,False,False
619,l*r+p,-477.536400047,False,False
619,l*p+r,142.069433402,False,False
619,l*r*p,-508.522494681,False,False
620,l,-606.647306192,False,False
620,p,-553.620381182,False,False
620,r,449.170164396,False,False
620,l+r,448.597986369,False,False
620,l+p,-516.390303641,False,False
620,p+r,449.17016385,False,False
620,l*r,-1.24270611383,True,False
620,l*p,-524.185391338,False,False
620,p*r,500.728076431,False,False
620,l+r+p,448.59792569,False,False
620,l+r*p,500.38837152,False,False
620,l*r+p,-275.635519079,True,False
620,l*p+r,-434.207427578,False,False
620,l*r*p,-0.736140222349,True,False
621,l,-1361.38034914,False,False
621,p,-1361.4101901,False,False
621,r,-209.468300523,False,False
621,l+r,-209.469536333,False,False
621,l+p,-1339.6458397,False,False
621,p+r,-4251.73367528,False,False
621,l*r,-1402.05415725,False,False
621,l*p,-367.963391697,True,False
621,p*r,-689.609544174,False,False
621,l+r+p,-1160.74928764,False,False
621,l+r*p,-441.005318351,False,False
621,l*r+p,-643.393255336,False,False
621,l*p+r,-208.634495887,False,False
621,l*r*p,-1402.05415973,False,False
622,l,-293.337560916,False,False
622,p,-161.64382681,False,False
622,r,936.185872153,False,False
622,l+r,935.947444831,False,False
622,l+p,-257.812657793,False,False
622,p+r,-163.629526319,False,False
622,l*r,-291.032133948,False,False
622,l*p,-300.236490539,False,False
622,p*r,984.504768455,False,False
622,l+r+p,533.361497485,False,False
622,l+r*p,984.563093053,False,False
622,l*r+p,-132.232790176,False,False
622,l*p+r,72.8005399304,True,False
622,l*r*p,-291.032269872,False,False
623,l,-564.0792051,False,False
623,p,-570.835601958,False,False
623,r,908.040088231,False,False
623,l+r,909.41723932,False,False
623,l+p,796.256286454,False,False
623,p+r,63.6439126301,True,False
623,l*r,-570.835586781,False,False
623,l*p,-564.076054388,False,False
623,p*r,893.593201767,False,False
623,l+r+p,835.296344962,False,False
623,l+r*p,945.204583737,False,False
623,l*r+p,-570.835597906,False,False
623,l*p+r,-819.5166096,True,True
623,l*r*p,-570.835590943,False,False
624,l,-1093.82904863,False,False
624,p,-1093.76015536,False,False
624,r,25.5390721509,False,False
624,l+r,25.5294189542,False,False
624,l+p,-1093.82921307,False,False
624,p+r,-162.126578774,True,False
624,l*r,27.3687847821,False,False
624,l*p,-800.908826159,True,False
624,p*r,61.2538452816,False,False
624,l+r+p,25.5294188912,False,False
624,l+r*p,68.46386745,False,False
624,l*r+p,-1036.4335823,False,False
624,l*p+r,-945.98677772,False,False
624,l*r*p,60.4723959322,False,False
625,l,-542.442432308,False,False
625,p,-541.728201422,False,False
625,r,398.472765171,False,False
625,l+r,397.70208025,False,False
625,l+p,-537.513737151,False,False
625,p+r,-541.815180596,False,False
625,l*r,-541.816583237,False,False
625,l*p,-538.669940822,True,False
625,p*r,441.232201618,False,False
625,l+r+p,-537.571656903,False,False
625,l+r*p,397.702091965,False,False
625,l*r+p,-541.816598419,False,False
625,l*p+r,409.916227052,False,False
625,l*r*p,-541.816583151,False,False
626,l,-619.748434806,False,False
626,p,-618.59122041,False,False
626,r,298.563466709,False,False
626,l+r,440.491975118,False,False
626,l+p,-619.748430301,False,False
626,p+r,441.102355241,False,False
626,l*r,-618.591219578,True,False
626,l*p,-634.048066109,False,False
