cid,composition,white_added,second_exception
96,p+r,False,False
96,l*r,False,False
96,l*p,True,False
96,p*r,False,False
96,l+r+p,False,False
96,l+r*p,False,False
96,l*r+p,False,False
96,l*p+r,True,True
96,l*r*p,True,True
97,l,False,False
97,p,False,False
97,r,False,False
97,l+p,False,False
97,l+r,True,False
97,p+r,False,False
97,l*r,True,False
97,l*p,False,False
97,p*r,False,False
97,l+r+p,False,False
97,l+r*p,True,False
97,l*r+p,False,False
97,l*p+r,True,False
97,l*r*p,True,True
98,l,False,False
98,p,False,False
98,r,False,False
98,l+p,False,False
98,l+r,False,False
98,p+r,False,False
98,l*r,False,False
98,l*p,False,False
98,p*r,False,False
98,l+r+p,False,False
98,l+r*p,False,False
98,l*r+p,False,False
98,l*p+r,True,False
98,l*r*p,False,False
99,l,False,False
99,p,False,False
99,r,False,False
99,l+p,False,False
99,l+r,False,False
99,p+r,False,False
99,l*r,False,False
99,l*p,True,True
99,p*r,False,False
99,l+r+p,True,False
99,l+r*p,False,False
99,l*r+p,False,False
99,l*p+r,False,False
99,l*r*p,False,False
100,l,False,False
100,p,False,False
100,r,False,False
100,l+p,False,False
100,l+r,False,False
100,p+r,False,False
100,l*r,True,False
100,l*p,False,False
100,p*r,True,False
100,l+r+p,False,False
100,l+r*p,False,False
100,l*r+p,False,False
100,l*p+r,True,False
100,l*r*p,True,False
101,l,False,False
101,p,False,False
101,r,False,False
101,l+p,False,False
101,l+r,True,False
101,p+r,False,False
101,l*r,True,False
101,l*p,False,False
101,p*r,False,False
101,l+r+p,True,False
101,l+r*p,False,False
101,l*r+p,True,False
101,l*p+r,True,True
101,l*r*p,True,False
102,l,False,False
102,p,True,False
102,r,False,False
102,l+p,False,False
102,l+r,False,False
102,p+r,True,False
102,l*r,True,False
102,l*p,True,False
102,p*r,False,False
102,l+r+p,False,False
102,l+r*p,False,False
102,l*r+p,True,False
102,l*p+r,True,False
102,l*r*p,False,False
103,l,False,False
103,p,False,False
103,r,False,False
103,l+p,True,False
103,l+r,True,False
103,p+r,False,False
103,l*r,True,False
103,l*p,False,False
103,p*r,True,True
103,l+r+p,True,False
103,l+r*p,True,True
103,l*r+p,False,False
103,l*p+r,True,True
103,l*r*p,True,True
104,l,False,False
104,p,False,False
104,r,False,False
104,l+p,True,False
104,l+r,False,False
104,p+r,False,False
104,l*r,True,False
104,l*p,True,False
104,p*r,True,False
104,l+r+p,False,False
104,l+r*p,True,True
104,l*r+p,False,False
104,l*p+r,True,False
104,l*r*p,True,True
105,l,False,False
105,p,False,False
105,r,False,False
105,l+p,True,False
105,l+r,True,False
105,p+r,True,False
105,l*r,False,False
105,l*p,False,False
105,p*r,False,False
105,l+r+p,False,False
105,l+r*p,True,False
105,l*r+p,False,False
105,l*p+r,True,True
105,l*r*p,False,False
106,l,False,False
106,p,False,False
106,r,False,False
106,l+p,False,False
106,l+r,True,False
106,p+r,False,False
106,l*r,True,False
106,l*p,False,False
106,p*r,True,True
106,l+r+p,False,False
106,l+r*p,False,False
106,l*r+p,True,False
106,l*p+r,True,False
106,l*r*p,True,True
107,l,False,False
107,p,False,False
107,r,False,False
107,l+p,False,False
107,l+r,True,False
107,p+r,False,False
107,l*r,True,False
107,l*p,True,False
107,p*r,True,False
107,l+r+p,False,False
107,l+r*p,True,False
107,l*r+p,False,False
107,l*p+r,True,False
107,l*r*p,True,True
108,l,False,False
108,p,False,False
108,r,False,False
108,l+p,False,False
108,l+r,False,False
108,p+r,True,False
108,l*r,False,False
108,l*p,False,False
108,p*r,True,False
108,l+r+p,False,False
108,l+r*p,True,True
108,l*r+p,False,False
108,l*p+r,False,False
108,l*r*p,True,True
109,l,False,False
109,p,False,False
109,r,False,False
109,l+p,False,False
109,l+r,False,False
109,p+r,False,False
109,l*r,False,False
109,l*p,False,False
109,p*r,False,False
109,l+r+p,False,False
109,l+r*p,False,False
109,l*r+p,False,False
109,l*p+r,False,False
109,l*r*p,False,False
110,l,False,False
110,p,False,False
110,r,False,False
110,l+p,False,False
110,l+r,False,False
110,p+r,False,False
110,l*r,True,False
110,l*p,True,True
110,p*r,False,False
110,l+r+p,True,False
110,l+r*p,True,False
110,l*r+p,False,False
110,l*p+r,True,True
110,l*r*p,True,False
111,l,False,False
111,p,False,False
111,r,False,False
111,l+p,False,False
111,l+r,True,False
111,p+r,False,False
111,l*r,True,True
111,l*p,False,False
111,p*r,True,False
111,l+r+p,True,False
111,l+r*p,False,False
111,l*r+p,True,True
111,l*p+r,True,False
111,l*r*p,True,True
112,l,False,False
112,p,True,False
112,r,False,False
112,l+p,False,False
112,l+r,True,False
112,p+r,False,False
112,l*r,True,False
112,l*p,False,False
112,p*r,True,True
112,l+r+p,False,False
112,l+r*p,False,False
112,l*r+p,True,False
112,l*p+r,True,False
112,l*r*p,True,True
113,l,False,False
113,p,False,False
113,r,False,False
113,l+p,False,False
113,l+r,True,False
113,p+r,False,False
113,l*r,True,False
113,l*p,False,False
113,p*r,True,False
113,l+r+p,True,False
113,l+r*p,False,False
113,l*r+p,True,False
113,l*p+r,True,True
113,l*r*p,True,True
114,l,False,False
114,p,True,False
114,r,False,False
114,l+p,False,False
114,l+r,True,False
114,p+r,True,False
114,l*r,True,True
114,l*p,False,False
114,p*r,True,False
114,l+r+p,True,False
114,l+r*p,False,False
114,l*r+p,True,True
114,l*p+r,True,True
114,l*r*p,False,False
115,l,False,False
115,p,False,False
115,r,False,False
115,l+p,False,False
115,l+r,False,False
115,p+r,False,False
115,l*r,False,False
115,l*p,False,False
115,p*r,False,False
115,l+r+p,False,False
115,l+r*p,False,False
115,l*r+p,False,False
115,l*p+r,False,False
115,l*r*p,True,False
116,l,False,False
116,p,False,False
116,r,False,False
116,l+p,False,False
116,l+r,False,False
116,p+r,False,False
116,l*r,False,False
116,l*p,True,False
116,p*r,False,False
116,l+r+p,True,False
116,l+r*p,False,False
116,l*r+p,False,False
116,l*p+r,True,False
116,l*r*p,False,False
117,l,False,False
117,p,False,False
117,r,False,False
117,l+p,False,False
117,l+r,True,False
117,p+r,True,False
117,l*r,False,False
117,l*p,True,False
117,p*r,False,False
117,l+r+p,False,False
117,l+r*p,False,False
117,l*r+p,False,False
117,l*p+r,False,False
117,l*r*p,False,False
118,l,False,False
118,p,False,False
118,r,False,False
118,l+p,False,False
118,l+r,False,False
118,p+r,True,False
118,l*r,True,False
118,l*p,False,False
118,p*r,False,False
118,l+r+p,False,False
118,l+r*p,True,False
118,l*r+p,False,False
118,l*p+r,True,True
118,l*r*p,True,False
119,l,False,False
119,p,False,False
119,r,False,False
119,l+p,True,False
119,l+r,False,False
119,p+r,False,False
119,l*r,True,False
119,l*p,True,False
119,p*r,False,False
119,l+r+p,False,False
119,l+r*p,False,False
119,l*r+p,False,False
119,l*p+r,False,False
119,l*r*p,True,False
120,l,False,False
120,p,False,False
120,r,False,False
120,l+p,False,False
120,l+r,False,False
120,p+r,False,False
120,l*r,True,False
120,l*p,True,False
120,p*r,True,False
120,l+r+p,False,False
120,l+r*p,False,False
120,l*r+p,False,False
120,l*p+r,False,False
120,l*r*p,False,False
121,l,False,False
121,p,False,False
121,r,False,False
121,l+p,False,False
121,l+r,False,False
121,p+r,False,False
121,l*r,True,False
121,l*p,True,True
121,p*r,True,True
121,l+r+p,False,False
121,l+r*p,False,False
121,l*r+p,False,False
121,l*p+r,True,False
121,l*r*p,True,False
122,l,False,False
122,p,False,False
122,r,False,False
122,l+p,False,False
122,l+r,False,False
122,p+r,False,False
122,l*r,False,False
122,l*p,True,False
122,p*r,False,False
122,l+r+p,False,False
122,l+r*p,False,False
122,l*r+p,True,False
122,l*p+r,True,False
122,l*r*p,False,False
123,l,False,False
123,p,False,False
123,r,False,False
123,l+p,False,False
123,l+r,False,False
123,p+r,False,False
123,l*r,False,False
123,l*p,False,False
123,p*r,False,False
123,l+r+p,True,True
123,l+r*p,False,False
123,l*r+p,False,False
123,l*p+r,True,False
123,l*r*p,False,False
124,l,False,False
124,p,False,False
124,r,False,False
124,l+p,True,False
124,l+r,False,False
124,p+r,False,False
124,l*r,False,False
124,l*p,True,False
124,p*r,False,False
124,l+r+p,False,False
124,l+r*p,False,False
124,l*r+p,False,False
124,l*p+r,False,False
124,l*r*p,True,False
125,l,False,False
125,p,False,False
125,r,False,False
125,l+p,False,False
125,l+r,False,False
125,p+r,False,False
125,l*r,False,False
125,l*p,False,False
125,p*r,False,False
125,l+r+p,False,False
125,l+r*p,False,False
125,l*r+p,True,False
125,l*p+r,True,False
125,l*r*p,False,False
126,l,False,False
126,p,False,False
126,r,False,False
126,l+p,False,False
126,l+r,False,False
126,p+r,False,False
126,l*r,False,False
126,l*p,True,True
126,p*r,False,False
126,l+r+p,False,False
126,l+r*p,False,False
126,l*r+p,False,False
126,l*p+r,False,False
126,l*r*p,False,False
127,l,False,False
127,p,False,False
127,r,False,False
127,l+p,False,False
127,l+r,False,False
127,p+r,False,False
127,l*r,False,False
127,l*p,True,True
127,p*r,True,False
127,l+r+p,False,False
127,l+r*p,False,False
127,l*r+p,False,False
127,l*p+r,False,False
127,l*r*p,False,False
128,l,False,False
128,p,False,False
128,r,False,False
128,l+p,False,False
128,l+r,True,False
128,p+r,False,False
128,l*r,True,False
128,l*p,False,False
128,p*r,True,True
128,l+r+p,True,False
128,l+r*p,True,False
128,l*r+p,True,False
128,l*p+r,False,False
128,l*r*p,True,True
129,l,False,False
129,p,False,False
129,r,False,False
129,l+p,False,False
129,l+r,True,False
129,p+r,False,False
129,l*r,True,True
129,l*p,False,False
129,p*r,False,False
129,l+r+p,False,False
129,l+r*p,False,False
129,l*r+p,True,True
129,l*p+r,False,False
129,l*r*p,True,True
130,l,False,False
130,p,False,False
130,r,False,False
130,l+p,True,False
130,l+r,True,False
130,p+r,False,False
130,l*r,True,False
130,l*p,False,False
130,p*r,True,True
130,l+r+p,False,False
130,l+r*p,True,False
130,l*r+p,False,False
130,l*p+r,True,True
130,l*r*p,True,True
131,l,False,False
131,p,False,False
131,r,False,False
131,l+p,False,False
131,l+r,True,False
131,p+r,False,False
131,l*r,True,False
131,l*p,False,False
131,p*r,True,True
131,l+r+p,False,False
131,l+r*p,True,False
131,l*r+p,False,False
131,l*p+r,True,False
131,l*r*p,True,False
132,l,False,False
132,p,False,False
132,r,False,False
132,l+p,False,False
132,l+r,False,False
132,p+r,False,False
132,l*r,True,True
132,l*p,True,False
132,p*r,True,True
132,l+r+p,False,False
132,l+r*p,False,False
132,l*r+p,True,False
132,l*p+r,True,False
132,l*r*p,False,False
133,l,False,False
133,p,False,False
133,r,False,False
133,l+p,False,False
133,l+r,True,False
133,p+r,False,False
133,l*r,False,False
133,l*p,True,False
133,p*r,True,False
133,l+r+p,False,False
133,l+r*p,False,False
133,l*r+p,False,False
133,l*p+r,False,False
133,l*r*p,True,True
134,l,False,False
134,p,False,False
134,r,False,False
134,l+p,False,False
134,l+r,False,False
134,p+r,False,False
134,l*r,True,False
134,l*p,False,False
134,p*r,False,False
134,l+r+p,True,False
134,l+r*p,True,False
134,l*r+p,False,False
134,l*p+r,False,False
134,l*r*p,True,True
135,l,False,False
135,p,False,False
135,r,False,False
135,l+p,False,False
135,l+r,False,False
135,p+r,False,False
135,l*r,True,True
135,l*p,True,False
135,p*r,True,False
135,l+r+p,False,False
135,l+r*p,True,False
135,l*r+p,True,True
135,l*p+r,True,False
135,l*r*p,True,True
136,l,False,False
136,p,False,False
136,r,False,False
136,l+p,True,False
136,l+r,True,False
136,p+r,False,False
136,l*r,True,False
136,l*p,False,False
136,p*r,True,False
136,l+r+p,True,False
136,l+r*p,True,False
136,l*r+p,False,False
136,l*p+r,True,True
136,l*r*p,True,False
137,l,False,False
137,p,False,False
137,r,False,False
137,l+p,True,False
137,l+r,False,False
137,p+r,False,False
137,l*r,True,False
137,l*p,True,False
137,p*r,True,False
137,l+r+p,True,False
137,l+r*p,False,False
137,l*r+p,False,False
137,l*p+r,True,False
137,l*r*p,True,False
138,l,False,False
138,p,False,False
138,r,False,False
138,l+p,False,False
138,l+r,False,False
138,p+r,True,False
138,l*r,True,True
138,l*p,True,False
138,p*r,False,False
138,l+r+p,False,False
138,l+r*p,False,False
138,l*r+p,False,False
138,l*p+r,False,False
138,l*r*p,True,True
139,l,False,False
139,p,False,False
139,r,False,False
139,l+p,False,False
139,l+r,False,False
139,p+r,False,False
139,l*r,True,False
139,l*p,False,False
139,p*r,False,False
139,l+r+p,False,False
139,l+r*p,False,False
139,l*r+p,False,False
139,l*p+r,True,False
139,l*r*p,True,False
140,l,False,False
140,p,False,False
140,r,False,False
140,l+p,False,False
140,l+r,True,False
140,p+r,False,False
140,l*r,True,False
140,l*p,False,False
140,p*r,False,False
140,l+r+p,False,False
140,l+r*p,False,False
140,l*r+p,True,False
140,l*p+r,False,False
140,l*r*p,True,False
141,l,False,False
141,p,False,False
141,r,False,False
141,l+p,False,False
141,l+r,False,False
141,p+r,False,False
141,l*r,False,False
141,l*p,False,False
141,p*r,False,False
141,l+r+p,True,False
141,l+r*p,False,False
141,l*r+p,False,False
141,l*p+r,True,False
141,l*r*p,False,False
142,l,False,False
142,p,False,False
142,r,False,False
142,l+p,False,False
142,l+r,False,False
142,p+r,False,False
142,l*r,True,False
142,l*p,False,False
142,p*r,False,False
142,l+r+p,True,False
142,l+r*p,True,False
142,l*r+p,True,True
142,l*p+r,False,False
142,l*r*p,True,False
143,l,False,False
143,p,False,False
143,r,False,False
143,l+p,False,False
143,l+r,True,False
143,p+r,False,False
143,l*r,True,False
143,l*p,False,False
143,p*r,False,False
143,l+r+p,False,False
143,l+r*p,False,False
143,l*r+p,True,False
143,l*p+r,True,False
143,l*r*p,False,False
144,l,False,False
144,p,False,False
144,r,False,False
144,l+p,False,False
144,l+r,False,False
144,p+r,False,False
144,l*r,False,False
144,l*p,True,False
144,p*r,True,False
144,l+r+p,False,False
144,l+r*p,False,False
144,l*r+p,False,False
144,l*p+r,True,False
144,l*r*p,False,False
145,l,False,False
145,p,False,False
145,r,False,False
145,l+p,False,False
145,l+r,False,False
145,p+r,False,False
145,l*r,True,False
145,l*p,False,False
145,p*r,False,False
145,l+r+p,False,False
145,l+r*p,False,False
145,l*r+p,False,False
145,l*p+r,False,False
145,l*r*p,False,False
146,l,False,False
146,p,False,False
146,r,False,False
146,l+p,False,False
146,l+r,False,False
146,p+r,False,False
146,l*r,False,False
146,l*p,False,False
146,p*r,False,False
146,l+r+p,False,False
146,l+r*p,False,False
146,l*r+p,False,False
146,l*p+r,False,False
146,l*r*p,True,True
147,l,False,False
147,p,True,False
147,r,False,False
147,l+p,True,False
147,l+r,False,False
147,p+r,False,False
147,l*r,True,True
147,l*p,False,False
147,p*r,True,False
147,l+r+p,True,False
147,l+r*p,True,False
147,l*r+p,True,True
147,l*p+r,False,False
147,l*r*p,True,True
148,l,False,False
148,p,False,False
148,r,False,False
148,l+p,False,False
148,l+r,False,False
148,p+r,False,False
148,l*r,True,False
148,l*p,False,False
148,p*r,False,False
148,l+r+p,False,False
148,l+r*p,False,False
148,l*r+p,False,False
148,l*p+r,False,False
148,l*r*p,True,False
149,l,False,False
149,p,False,False
149,r,False,False
149,l+p,False,False
149,l+r,True,False
149,p+r,False,False
149,l*r,True,False
149,l*p,True,False
149,p*r,True,False
149,l+r+p,False,False
149,l+r*p,False,False
149,l*r+p,False,False
149,l*p+r,True,True
149,l*r*p,True,True
150,l,False,False
150,p,False,False
150,r,False,False
150,l+p,False,False
150,l+r,False,False
150,p+r,False,False
150,l*r,True,False
150,l*p,False,False
150,p*r,False,False
150,l+r+p,False,False
150,l+r*p,False,False
150,l*r+p,True,False
150,l*p+r,False,False
150,l*r*p,False,False
151,l,False,False
151,p,False,False
151,r,False,False
151,l+p,False,False
151,l+r,False,False
151,p+r,False,False
151,l*r,True,False
151,l*p,False,False
151,p*r,False,False
151,l+r+p,False,False
151,l+r*p,False,False
151,l*r+p,False,False
151,l*p+r,True,True
151,l*r*p,True,False
152,l,False,False
152,p,False,False
152,r,False,False
152,l+p,False,False
152,l+r,False,False
152,p+r,False,False
152,l*r,False,False
152,l*p,False,False
152,p*r,False,False
